#{"t_start": 1763674313.4397767, "env_id": "None"}
r,l,t
-5034.12148,1,32.23758
-5324.704562,1,32.238039
-4281.660666,1,32.238512
-4575.176825,1,32.23897
-6044.782377,1,32.239558
-5237.783858,1,32.24005
-5504.05703,1,32.240527
-6270.562217,1,32.241002
-4318.635556,1,32.241474
-5039.91757,1,32.241931
-5001.350966,1,32.2424
-5425.10603,1,32.242858
-5535.676856,1,32.243328
-5089.326071,1,32.243785
-6748.619529,1,32.244255
-5385.135894,1,32.244716
-5492.098602,1,32.245172
-5402.811245,1,32.245642
-5153.129158,1,32.246099
-4665.501377,1,32.246574
-5087.72189,1,32.24703
-5387.235665,1,32.2475
-5129.842686,1,32.247957
-5824.327672,1,32.248425
-5190.309187,1,32.248884
-4775.808066,1,32.249353
-4791.043103,1,32.249813
-5587.61786,1,32.25028
-5923.004499,1,32.250737
-5546.465588,1,32.251205
-4656.836423,1,32.251663
-5251.292887,1,32.252121
-4213.850906,1,32.252589
-5440.034845,1,32.253044
-4322.509446,1,32.253515
-5762.117025,1,32.253971
-5019.864651,1,32.254446
-4945.713185,1,32.254901
-5336.058286,1,32.255366
-4793.814833,1,32.255822
-5058.038176,1,32.256286
-5355.136075,1,32.256792
-5560.991975,1,32.257259
-5580.106626,1,32.257715
-5426.507425,1,32.258172
-6037.355304,1,32.258649
-5079.779312,1,32.259106
-5441.570765,1,32.259574
-4339.710756,1,32.260028
-4902.884913,1,32.260495
-5328.518099,1,32.260949
-5360.132406,1,32.261427
-5782.191766,1,32.261881
-4717.820519,1,32.262349
-5337.618616,1,32.262803
-5303.804151,1,32.263267
-5373.54597,1,32.263722
-5489.33856,1,32.264176
-4706.712748,1,32.264668
-4428.916729,1,32.265174
-5679.152666,1,32.265653
-5288.362735,1,32.266109
-5573.194223,1,32.26658
-5153.261205,1,32.267038
-5530.057867,1,32.267507
-5859.980866,1,32.267963
-5751.541588,1,32.26844
-5298.289946,1,32.268915
-4205.678117,1,32.269385
-4127.15813,1,32.269841
-5199.675413,1,32.270321
-5357.481773,1,32.270779
-5186.746413,1,32.271248
-4975.440703,1,32.271703
-5328.50439,1,32.272156
-5810.871534,1,32.272633
-4897.489046,1,32.2731
-5253.701777,1,32.273576
-5376.109074,1,32.274035
-4734.88574,1,32.274516
-4871.408993,1,32.274974
-4985.46874,1,32.275447
-4557.863465,1,32.2759
-5126.29631,1,32.276366
-4553.589168,1,32.276815
-5517.479612,1,32.277288
-5429.690888,1,32.277741
-5225.339428,1,32.278207
-5727.802146,1,32.278662
-5554.877541,1,32.279115
-5750.113414,1,32.279582
-5224.415129,1,32.280036
-5974.769839,1,32.280502
-5536.274219,1,32.280957
-4692.259985,1,32.281423
-5486.938938,1,32.281956
-5668.373604,1,32.282459
-4494.418736,1,32.282944
-5580.384526,1,32.283411
-5413.34451,1,32.283868
-6140.133787,1,32.284336
-5673.910496,1,32.284802
-4746.162829,1,32.285269
-5590.456869,1,32.285725
-5580.328943,1,32.286178
-4830.061894,1,32.286645
-5583.787738,1,32.287099
-5312.298853,1,32.287567
-5745.033061,1,32.288023
-5549.804724,1,32.288489
-4889.159803,1,32.288944
-4196.638874,1,32.289408
-4654.718876,1,32.289862
-4840.870037,1,32.290329
-4301.533541,1,32.290782
-5930.210393,1,32.291248
-4393.395958,1,32.291704
-5887.544799,1,32.29216
-4528.208597,1,32.292625
-5790.183857,1,32.293078
-5680.427898,1,32.293541
-5199.758645,1,32.293996
-4417.186692,1,32.294463
-5415.183729,1,32.294928
-4767.079358,1,32.295401
-4889.552916,1,32.295856
-5092.648682,1,32.296323
-5871.456633,1,32.296778
-4603.992335,1,32.29724
-6157.319328,1,32.297693
-5935.175274,1,32.298148
-5375.794038,1,32.298613
-5674.26292,1,32.299065
-5021.092869,1,32.299533
-5038.5471,1,32.299995
-5485.196229,1,32.30046
-5224.835049,1,32.300917
-3884.54867,1,32.301389
-4530.486814,1,32.30184
-4604.903449,1,32.302304
-5779.055103,1,32.302757
-5506.059645,1,32.303222
-5259.839237,1,32.303678
-5588.610703,1,32.304133
-4432.436804,1,32.304604
-5041.727303,1,32.305064
-5352.889172,1,32.305531
-4896.879805,1,32.305983
-6073.53124,1,32.306449
-4767.341272,1,32.306903
-4406.12811,1,32.307389
-4200.923906,1,32.307844
-6179.846691,1,32.30831
-5267.83982,1,32.308763
-4571.588927,1,32.30928
-5105.389209,1,32.309797
-5242.012484,1,32.310263
-5019.323674,1,32.310716
-5351.564356,1,32.311168
-5866.257585,1,32.311634
-6155.925464,1,32.312087
-4960.100979,1,32.312552
-5123.921124,1,32.313005
-5190.626966,1,32.31347
-5138.034542,1,32.313925
-4632.069799,1,32.314391
-4937.214069,1,32.314857
-5191.478889,1,32.315325
-5163.933862,1,32.315779
-5952.089382,1,32.316246
-5317.283199,1,32.3167
-5628.77985,1,32.317152
-4794.399844,1,32.317622
-5511.12709,1,32.318076
-5345.034051,1,32.318542
-5330.468332,1,32.318995
-5149.526396,1,32.31946
-4354.540702,1,32.319913
-4462.24174,1,32.320376
-4841.001818,1,32.320832
-5984.396146,1,32.321299
-4951.620014,1,32.321755
-4713.349387,1,32.322221
-5611.743001,1,32.322677
-5514.534745,1,32.323132
-5313.650468,1,32.323603
-4603.037526,1,32.324057
-4513.377049,1,32.32459
-4785.215506,1,32.325087
-5240.374095,1,32.325577
-4709.105874,1,32.326032
-5930.467001,1,32.3265
-5799.284228,1,32.326954
-4659.560424,1,32.327422
-5121.892051,1,32.32788
-5884.938408,1,32.328345
-5381.24997,1,32.3288
-5013.758569,1,32.329268
-5124.56126,1,32.329728
-4692.77019,1,32.330189
-5074.411643,1,32.330642
-5791.496841,1,32.331095
-4746.896621,1,32.331561
-4721.195742,1,32.332013
-3540.442628,1,32.332491
-5712.471603,1,32.332944
-4843.367585,1,32.333429
-5046.365536,1,32.333884
-4918.6205,1,32.33435
-5970.872228,1,32.334808
-6010.919716,1,32.335273
-4112.761408,1,32.335725
-5498.847849,1,32.336177
-4011.001452,1,32.336648
-4195.618831,1,32.337122
-4962.757315,1,32.337591
-4470.945932,1,32.338046
-5712.755158,1,32.338544
-5174.783004,1,32.339
-4967.685055,1,32.339464
-4657.317282,1,32.339921
-5376.92469,1,32.340395
-5538.400963,1,32.340856
-4447.546741,1,32.341342
-6486.869454,1,32.34181
-4707.77249,1,32.342283
-5852.313417,1,32.342742
-5561.168597,1,32.343211
-4486.963029,1,32.343666
-5559.698986,1,32.344119
-5315.878576,1,32.34459
-5031.001182,1,32.345073
-5827.683076,1,32.345547
-4720.388069,1,32.346008
-5415.663688,1,32.346488
-4577.802381,1,32.346975
-6407.122149,1,32.347458
-4267.331055,1,32.347914
-5248.284314,1,32.348387
-6277.125736,1,32.348843
-4431.652649,1,32.349309
-5499.774159,1,32.349766
-4302.00457,1,32.350231
-5352.482644,1,32.350687
-4826.399537,1,32.351144
-5035.899074,1,32.351609
-5090.152795,1,32.352065
-5248.361742,1,32.35253
-5510.446956,1,32.352985
-5765.076578,1,32.353449
-5283.999696,1,32.353904
-5238.580852,1,32.354369
-4354.786252,1,32.354827
-5408.377719,1,32.355303
-4481.87751,1,32.35576
-5657.038984,1,32.356225
-5203.20593,1,32.356729
-5018.362251,1,32.357196
-4623.316329,1,32.357652
-4826.013453,1,32.358108
-5699.758313,1,32.358574
-5045.437934,1,32.359088
-4670.339676,1,32.359582
-5071.434971,1,32.360043
-5893.936233,1,32.360512
-5342.077322,1,32.36097
-5056.405061,1,32.361439
-5186.931358,1,32.361891
-4623.357384,1,32.362357
-5684.733352,1,32.362812
-6218.05847,1,32.363278
-4259.526379,1,32.363731
-4296.14648,1,32.364195
-4881.893813,1,32.364651
-4891.368401,1,32.365209
-4158.075625,1,32.365667
-5458.244957,1,32.366122
-3903.866263,1,32.366589
-4920.400307,1,32.367044
-6303.512618,1,32.367644
-4734.885269,1,32.368156
-5398.657087,1,32.368661
-4770.394692,1,32.369129
-5113.323344,1,32.369596
-5704.560662,1,32.370053
-5339.032792,1,32.370522
-4936.434348,1,32.37098
-5982.317313,1,32.371449
-4602.507509,1,32.371904
-5436.72906,1,32.372404
-4264.777593,1,32.372867
-5083.988189,1,32.373339
-5442.995145,1,32.373813
-5410.478416,1,32.374279
-5477.683865,1,32.374734
-6062.707835,1,32.375203
-4627.985092,1,32.37566
-4969.253134,1,32.376112
-5120.370823,1,32.376578
-4465.863132,1,32.377032
-5824.140426,1,32.377502
-5195.776055,1,32.377955
-4892.051352,1,32.378425
-4849.87291,1,32.378881
-6740.332745,1,32.379351
-4397.10579,1,32.379807
-4394.259639,1,32.380272
-5568.625486,1,32.38073
-3774.564614,1,32.381196
-5324.933137,1,32.381651
-5233.43088,1,32.382105
-5495.391314,1,32.382572
-6057.221117,1,32.383029
-5282.073668,1,32.383499
-4804.024166,1,32.383966
-5749.30098,1,32.384442
-5660.826305,1,32.384897
-5494.815166,1,32.385367
-5437.628261,1,32.385822
-4890.838303,1,32.38629
-4570.967117,1,32.386748
-5543.814453,1,32.387212
-4470.603931,1,32.387668
-5496.712212,1,32.38812
-5860.225809,1,32.388599
-5128.942194,1,32.389064
-4421.747035,1,32.389533
-5103.615511,1,32.389989
-4928.947872,1,32.390458
-4519.402665,1,32.390915
-5211.327688,1,32.391383
-5833.813174,1,32.391837
-5992.0289,1,32.392303
-5092.678148,1,32.392758
-4841.705366,1,32.393224
-5232.71506,1,32.393678
-4132.69271,1,32.394135
-5023.520266,1,32.394603
-5095.201151,1,32.395057
-4660.154624,1,32.395528
-5090.225086,1,32.395982
-4588.031824,1,32.396478
-4947.899438,1,32.396938
-4636.680928,1,32.397409
-5073.404375,1,32.397865
-5415.463762,1,32.39833
-5522.425888,1,32.398786
-5201.485514,1,32.399254
-5987.37986,1,32.399709
-4825.821776,1,32.400164
-4317.933142,1,32.400633
-4831.957749,1,32.401085
-5267.735482,1,32.401547
-5051.028673,1,32.402
-5989.427518,1,32.402468
-5250.864978,1,32.40292
-5270.38062,1,32.403384
-5729.264551,1,32.403838
-5465.496159,1,32.404304
-4310.291323,1,32.404758
-5878.114389,1,32.405225
-5331.489935,1,32.405693
-5290.001011,1,32.406148
-6012.502435,1,32.406613
-4788.959731,1,32.407068
-6222.598666,1,32.407533
-4720.583365,1,32.407988
-5253.470383,1,32.408459
-4843.432222,1,32.408914
-5187.231285,1,32.409379
-4874.357121,1,32.409921
-4451.868507,1,32.410439
-5299.690123,1,32.410927
-5509.648836,1,32.411399
-5424.427796,1,32.411859
-4863.172841,1,32.412327
-4718.474631,1,32.412796
-4739.340101,1,32.413261
-5657.532089,1,32.413721
-5025.478468,1,32.414172
-4188.04053,1,32.414638
-5347.790358,1,32.415094
-4882.644344,1,32.415571
-5481.595748,1,32.416022
-5733.480429,1,32.416487
-4767.642715,1,32.41694
-6023.561039,1,32.417404
-5580.070658,1,32.417857
-4377.01135,1,32.418324
-4146.394427,1,32.418786
-4598.30748,1,32.419252
-5136.335094,1,32.419707
-5173.22362,1,32.42016
-4627.963254,1,32.420627
-6261.13504,1,32.421088
-5267.727292,1,32.421561
-4851.259136,1,32.422015
-5251.859707,1,32.422495
-5681.257619,1,32.422949
-5978.667406,1,32.423418
-4672.988115,1,32.42387
-5393.073253,1,32.424339
-5199.15746,1,32.424792
-5052.459395,1,32.425254
-5237.283186,1,32.425716
-4350.14105,1,32.426169
-4784.770767,1,32.426632
-5414.553609,1,32.427088
-5484.945279,1,32.427555
-4873.226982,1,32.428008
-4770.711566,1,32.428474
-5721.510715,1,32.42893
-4868.501433,1,32.429393
-4688.423431,1,32.429843
-5642.244411,1,32.430316
-5559.585091,1,32.430773
-5327.965582,1,32.431238
-5276.974046,1,32.431693
-4872.772365,1,32.432145
-5319.187936,1,32.432611
-4383.671273,1,32.433064
-5309.0512,1,32.433526
-4984.791441,1,32.43398
-4669.178981,1,32.434444
-4720.681409,1,32.434899
-5059.594528,1,32.435368
-5690.476222,1,32.435824
-5667.235329,1,32.436291
-4646.142034,1,32.436745
-4561.264478,1,32.437236
-5716.984701,1,32.43769
-6508.413708,1,32.438146
-5115.840142,1,32.43862
-4613.969233,1,32.439077
-4653.151646,1,32.439542
-5653.10293,1,32.439996
-5034.136453,1,32.440464
-6250.196855,1,32.440917
-5903.823737,1,32.441385
-5712.38288,1,32.441837
-5618.83242,1,32.442306
-4872.102804,1,32.442759
-5324.858875,1,32.443223
-5970.088636,1,32.443678
-4903.57125,1,32.444132
-5037.922422,1,32.444604
-5539.186872,1,32.445059
-5033.21038,1,32.445521
-6066.494716,1,32.445982
-4870.167631,1,32.446449
-4518.39613,1,32.446903
-5023.28084,1,32.447367
-4420.931,1,32.44782
-5190.541449,1,32.448287
-5451.807071,1,32.448743
-5657.135118,1,32.449207
-5297.507028,1,32.449671
-4457.115228,1,32.45013
-5490.483528,1,32.450596
-4918.44607,1,32.451048
-5355.901115,1,32.451513
-5566.850093,1,32.451967
-5447.083989,1,32.452483
-5124.925051,1,32.453023
-5124.361021,1,32.453548
-4927.040784,1,32.454007
-5142.684146,1,32.454474
-5054.640349,1,32.454928
-5285.697281,1,32.455393
-5203.995652,1,32.455854
-4901.74396,1,32.456322
-5294.040937,1,32.456817
-5372.922615,1,32.457283
-4972.146842,1,32.457737
-4596.756217,1,32.458202
-4654.663541,1,32.458657
-4864.130898,1,32.45911
-5511.643918,1,32.459574
-4779.839347,1,32.460027
-5175.68998,1,32.460502
-5638.400203,1,32.460955
-5312.758074,1,32.461422
-4666.882724,1,32.461876
-4978.401799,1,32.462345
-6789.917768,1,32.462797
-4840.381182,1,32.463263
-5835.804107,1,32.463718
-5792.784197,1,32.464173
-4879.015053,1,32.464638
-4977.174269,1,32.465173
-5854.95097,1,32.46565
-5896.904404,1,32.46611
-4373.447582,1,32.466593
-4028.137246,1,32.467049
-4872.190159,1,32.467516
-4575.124794,1,32.46797
-4795.781273,1,32.468442
-4985.02561,1,32.468897
-5305.003318,1,32.469367
-4111.367231,1,32.469821
-5553.222986,1,32.470284
-5399.83025,1,32.470739
-4992.56762,1,32.471203
-4519.895014,1,32.471659
-5696.061756,1,32.472111
-4765.85739,1,32.472574
-5444.366889,1,32.473026
-6170.629771,1,32.473511
-5850.889366,1,32.474025
-4514.943578,1,32.474499
-5293.941273,1,32.474955
-4613.108041,1,32.475424
-5463.801241,1,32.475888
-5156.71313,1,32.476353
-4875.882086,1,32.476809
-6238.177798,1,32.477274
-4763.405614,1,32.477745
-5996.892835,1,32.478218
-5011.144638,1,32.478676
-5555.024221,1,32.479126
-4384.834725,1,32.479596
-5157.277095,1,32.480051
-4904.994901,1,32.480515
-5414.628501,1,32.480968
-4349.814522,1,32.481437
-5583.077714,1,32.481889
-4573.533833,1,32.482365
-5152.36775,1,32.482825
-5579.433172,1,32.483294
-5918.181366,1,32.483749
-4600.240928,1,32.484215
-5742.140691,1,32.484676
-4722.881498,1,32.485131
-5577.116052,1,32.485596
-4587.403755,1,32.48606
-5189.017096,1,32.486525
-4183.180191,1,32.486979
-5760.436478,1,32.487449
-4960.845807,1,32.487903
-6206.731712,1,32.488368
-5568.344843,1,32.488821
-4447.834322,1,32.489285
-5520.073626,1,32.489739
-5375.960681,1,32.490201
-5000.959118,1,32.490662
-4912.140345,1,32.491117
-5343.751936,1,32.491583
-5611.618028,1,32.492036
-5860.318253,1,32.492502
-5774.043183,1,32.492956
-5116.685576,1,32.493426
-5695.926446,1,32.49388
-5544.629187,1,32.494358
-4457.35636,1,32.494822
-5280.948677,1,32.495396
-4551.758975,1,32.495929
-5025.7326,1,32.49641
-5245.355702,1,32.496865
-4978.95971,1,32.49733
-4829.018789,1,32.497784
-5318.374558,1,32.498254
-5570.027975,1,32.498712
-4592.491465,1,32.499166
-6168.286468,1,32.499652
-5789.13493,1,32.500105
-5853.54028,1,32.500571
-5365.983223,1,32.501026
-4983.619548,1,32.501492
-5570.574681,1,32.501947
-4984.594062,1,32.502428
-5630.10254,1,32.502887
-5636.647959,1,32.50336
-4977.227268,1,32.503822
-5114.00145,1,32.504296
-5298.868546,1,32.50475
-5335.214876,1,32.505215
-5809.034729,1,32.505671
-4809.64944,1,32.506125
-5470.937214,1,32.50659
-5665.761703,1,32.507045
-5649.028319,1,32.507516
-5455.906214,1,32.50797
-5599.86867,1,32.508438
-5155.625057,1,32.508893
-5744.926176,1,32.509407
-5363.663636,1,32.509907
-5254.317715,1,32.510371
-5068.272035,1,32.510826
-4603.836441,1,32.511293
-5499.612318,1,32.511752
-5097.952934,1,32.512217
-4847.184854,1,32.512673
-5683.207951,1,32.513127
-5567.167885,1,32.513592
-4736.032227,1,32.514047
-4718.968357,1,32.514516
-5242.611531,1,32.514971
-5450.850339,1,32.515444
-4549.38992,1,32.5159
-4742.243039,1,32.516381
-5369.88359,1,32.516841
-5106.039453,1,32.51731
-6618.880841,1,32.517764
-4854.630468,1,32.518228
-4575.695807,1,32.518682
-5725.187392,1,32.519135
-4904.463406,1,32.519602
-4891.720802,1,32.520055
-5371.755394,1,32.520523
-5380.245745,1,32.520978
-5982.960524,1,32.521444
-4362.592059,1,32.521897
-4773.82748,1,32.522369
-4806.528887,1,32.522824
-4480.969803,1,32.523292
-4833.557936,1,32.523744
-4666.834625,1,32.524211
-5190.114256,1,32.524669
-4965.342268,1,32.525124
-5570.258601,1,32.525592
-5510.486933,1,32.526046
-6019.735892,1,32.526513
-5973.557323,1,32.526967
-5241.506174,1,32.527437
-5183.920846,1,32.527893
-5037.327777,1,32.528361
-5103.773435,1,32.528817
-5334.028385,1,32.529282
-4771.948215,1,32.529737
-5208.514968,1,32.530203
-5564.327691,1,32.530662
-5008.859901,1,32.531116
-5225.482731,1,32.531582
-4588.478122,1,32.532037
-4556.750191,1,32.532503
-5764.188379,1,32.532956
-4729.177512,1,32.533422
-5659.822726,1,32.533876
-5272.525132,1,32.534364
-4075.301014,1,32.534822
-6044.837992,1,32.535289
-5532.584924,1,32.535743
-5806.454825,1,32.536209
-5099.176969,1,32.536666
-4828.044746,1,32.537151
-5523.224838,1,32.537622
-5089.820059,1,32.538202
-4915.778262,1,32.538728
-4787.31419,1,32.5392
-4582.571327,1,32.539662
-5519.829783,1,32.540118
-5055.466184,1,32.540585
-5558.611887,1,32.54104
-5162.512953,1,32.541505
-4129.4131,1,32.541961
-4831.063506,1,32.542429
-5360.094056,1,32.542883
-5286.249069,1,32.543349
-4351.874849,1,32.543803
-4820.210271,1,32.544271
-6043.029977,1,32.544726
-5434.904517,1,32.54519
-5363.190706,1,32.545649
-5300.317922,1,32.546104
-4688.997753,1,32.546571
-6021.169514,1,32.547024
-5809.904247,1,32.547489
-5786.088082,1,32.547944
-4894.903365,1,32.54841
-4949.203761,1,32.548864
-4284.611833,1,32.54934
-5243.068184,1,32.549798
-4892.865189,1,32.550264
-4700.578845,1,32.550718
-4966.056572,1,32.551172
-4416.007831,1,32.551637
-4957.760211,1,32.552092
-5328.044952,1,32.552558
-4696.603978,1,32.553012
-5013.51311,1,32.553477
-5116.979616,1,32.55393
-5032.788258,1,32.554395
-4839.581823,1,32.554849
-4725.68875,1,32.555315
-5846.393917,1,32.55577
-5313.151817,1,32.556238
-4976.850425,1,32.556697
-4884.265126,1,32.557199
-4899.559115,1,32.557655
-5298.874659,1,32.558109
-5788.009486,1,32.558572
-5023.963796,1,32.559023
-4898.515478,1,32.559489
-5606.656347,1,32.559946
-4896.31486,1,32.560411
-6135.135012,1,32.560864
-5434.13754,1,32.56133
-5284.287718,1,32.561786
-4777.311197,1,32.56225
-4789.389244,1,32.562705
-5461.832483,1,32.563157
-5180.806053,1,32.563627
-5513.461458,1,32.56408
-5061.986049,1,32.564545
-5492.70014,1,32.565024
-4797.486279,1,32.565528
-4553.921762,1,32.565983
-5678.793634,1,32.566463
-4977.488919,1,32.566922
-5500.269962,1,32.567385
-4699.399948,1,32.567841
-5314.711498,1,32.568305
-6164.53364,1,32.568768
-4299.400077,1,32.569244
-6101.791126,1,32.569703
-6377.55726,1,32.570155
-5460.989655,1,32.570619
-4848.816941,1,32.571071
-5186.154401,1,32.571537
-5116.603756,1,32.571991
-5446.973069,1,32.572465
-5565.145683,1,32.572921
-4710.008346,1,32.573387
-4826.130141,1,32.573839
-6337.223724,1,32.574303
-5681.544817,1,32.574756
-5525.668045,1,32.575222
-5256.612619,1,32.575679
-5840.82642,1,32.57613
-5918.702631,1,32.576602
-5492.288735,1,32.577057
-5562.809154,1,32.577523
-6406.554672,1,32.577976
-5083.689215,1,32.578439
-5489.295696,1,32.578893
-4794.40725,1,32.579358
-5295.2933,1,32.579812
-4958.026046,1,32.580282
-5015.15534,1,32.580859
-5265.052358,1,32.581386
-5241.621517,1,32.581846
-6359.338529,1,32.582316
-4626.879954,1,32.582775
-4911.854822,1,32.583241
-4519.945311,1,32.5837
-5255.351146,1,32.584159
-4705.902028,1,32.584625
-4966.021299,1,32.58508
-5206.17546,1,32.585547
